1080000;1008751.875;1080066.0;30274063;32400002;0.0656153971842347
1080000;1007833.0;1079990.0;30270993;32400002;0.06571015026480553
1080000;1007850.3125;1079942.25;30222501;32400002;0.06720681683908536
1080000;1008650.6875;1079944.125;30260183;32400002;0.06604379221951895
1090000;1011824.125;1090069.75;30302630;32700000;0.07331406727828749
1090000;1007780.0;1086534.0;30321696;32700000;0.07273100917431197
1090000;1005847.0;1090065.25;30231642;32700000;0.07548495412844036
1090000;1007584.4375;1090052.125;30221868;32700000;0.07578385321100922
1090000;1007444.0625;1089994.125;30226973;32700000;0.07562773700305814
1090000;1003620.1875;1086753.625;30207304;32700000;0.07622923547400606
1090000;1006617.75;1089987.25;30194433;32700000;0.07662284403669728
1090000;1004149.9375;1089918.75;30140392;32700000;0.07827547400611623
1090000;1008608.375;1089934.75;30210768;32700000;0.07612330275229362
1090000;1005759.1875;1089963.0;30186496;32700000;0.07686556574923542
1100000;1006851.75;1100109.5;30184146;33000001;0.08532893680821407
1100000;1005872.375;1099943.25;30191739;33000001;0.08509884590609562
1100000;1005855.375;1100021.125;30189834;33000001;0.08515657317707359
1100000;1007968.0;1100011.75;30215484;33000001;0.08437930047335451
1100000;1004864.625;1100042.75;30162423;33000001;0.08598720951553906
1100000;1008325.0;1099996.875;30175317;33000001;0.0855964822546521
1100000;1008606.5;1099988.625;30247947;33000001;0.08339557323043723
1100000;1009184.4375;1100054.375;30240080;33000001;0.08363396716260707
1100000;1006197.25;1100054.625;30174300;33000001;0.08562730043553635
1100000;1006399.1875;1100040.625;30182904;33000001;0.08536657317070995
